outside_temp,outside_humidity,inside_temp,inside_humidity,username,date,time
87.1,59.8,85.3,59.7,iboyle,15-08-29,18
91.5,91.4,88.1,91.4,iboyle,15-08-30,00
87.3,73.3,85.4,68.8,iboyle,15-08-30,06
88.1,90.5,85.6,90.5,iboyle,15-08-30,12
72.2,83.0,69.2,81.3,iboyle,15-08-30,18
90.1,53.6,87.8,47.9,iboyle,15-08-31,00
72.8,86.2,71.4,84.0,iboyle,15-08-31,06
76.2,77.2,75.3,75.1,iboyle,15-08-31,12
83.2,74.7,76.8,64.9,iboyle,15-08-31,18
77.7,52.2,77.4,47.2,iboyle,15-09-01,00
83.0,66.6,83.0,61.8,iboyle,15-09-01,06
91.5,52.9,86.6,52.6,iboyle,15-09-01,12
74.0,55.5,71.3,54.0,iboyle,15-09-01,18
74.0,63.5,73.3,63.5,iboyle,15-09-02,00
77.0,84.3,76.9,84.3,iboyle,15-09-02,06
83.7,64.3,79.1,60.2,iboyle,15-09-02,12
74.1,70.7,73.7,68.5,iboyle,15-09-02,18
79.8,75.2,74.2,75.2,iboyle,15-09-03,00
87.4,68.4,86.7,65.6,iboyle,15-09-03,06
93.4,52.8,83.8,50.0,iboyle,15-09-03,12
91.9,77.4,90.2,74.2,iboyle,15-09-03,18
70.8,79.1,70.5,74.6,iboyle,15-09-04,00
74.7,52.1,67.8,50.3,iboyle,15-09-04,06
83.6,77.7,81.6,69.4,iboyle,15-09-04,12
79.3,70.5,78.8,67.6,iboyle,15-09-04,18
78.1,93.5,69.5,92.6,iboyle,15-09-05,00
79.8,88.6,77.1,85.1,iboyle,15-09-05,06
70.6,54.7,67.1,54.2,iboyle,15-09-05,12
77.7,87.6,76.2,87.3,iboyle,15-09-05,18
88.5,71.1,87.7,68.6,iboyle,15-09-06,00
88.2,90.6,85.9,90.6,iboyle,15-09-06,06
91.2,67.1,86.3,66.6,iboyle,15-09-06,12
70.2,88.8,70.0,87.8,iboyle,15-09-06,18
70.7,71.8,63.3,71.4,iboyle,15-09-07,00
87.8,58.3,87.0,54.8,iboyle,15-09-07,06
88.0,84.3,87.1,78.9,iboyle,15-09-07,12
77.3,54.1,76.0,49.8,iboyle,15-09-07,18
74.1,66.5,74.0,62.5,fanderson,15-01-01,00
77.0,80.8,77.0,72.7,fanderson,15-01-01,06
70.4,89.5,66.0,86.5,fanderson,15-01-01,12
83.7,81.4,81.4,80.9,fanderson,15-01-01,18
73.4,88.5,72.4,82.0,fanderson,15-01-02,00
85.4,75.3,81.9,75.2,fanderson,15-01-02,06
73.2,67.8,70.9,65.6,fanderson,15-01-02,12
80.2,59.4,80.1,58.5,fanderson,15-01-02,18
79.5,63.1,78.2,62.8,fanderson,15-01-03,00
72.7,74.1,70.2,74.1,fanderson,15-01-03,06
70.2,93.1,69.4,91.7,fanderson,15-01-03,12
93.8,67.0,93.3,66.8,fanderson,15-01-03,18
72.4,76.6,68.7,75.8,fanderson,15-01-04,00
85.2,65.2,82.3,59.5,fanderson,15-01-04,06
79.9,51.2,74.8,50.0,fanderson,15-01-04,12
71.5,60.1,70.7,60.1,fanderson,15-01-04,18
73.5,91.6,70.3,90.0,fanderson,15-01-05,00
93.7,58.3,86.9,51.1,fanderson,15-01-05,06
93.2,59.7,92.5,59.3,fanderson,15-01-05,12
71.6,92.5,71.4,85.3,fanderson,15-01-05,18
88.9,75.2,84.4,69.8,fanderson,15-01-06,00
78.8,59.9,78.8,56.0,fanderson,15-01-06,06
94.7,61.2,87.2,58.5,fanderson,15-01-06,12
79.6,54.7,71.9,54.7,fanderson,15-01-06,18
88.7,74.7,88.5,74.3,fanderson,15-01-07,00
72.6,64.8,67.3,64.1,fanderson,15-01-07,06
70.6,80.1,68.8,72.4,fanderson,15-01-07,12
90.4,55.9,87.1,54.4,fanderson,15-01-07,18
70.3,71.1,68.5,68.2,fanderson,15-01-08,00
92.1,68.5,91.8,61.9,fanderson,15-01-08,06
92.7,81.2,92.1,81.1,fanderson,15-01-08,12
85.8,81.5,79.2,81.1,fanderson,15-01-08,18
76.6,68.7,68.5,65.4,fanderson,15-01-09,00
94.2,52.7,91.0,51.7,fanderson,15-01-09,06
78.9,73.3,72.6,69.2,fanderson,15-01-09,12
90.3,74.0,89.2,74.0,fanderson,15-01-09,18
88.1,86.5,88.1,86.2,fanderson,15-01-10,00
83.9,66.7,76.7,64.0,fanderson,15-01-10,06
74.7,81.3,67.5,79.4,fanderson,15-01-10,12
70.7,91.9,68.2,91.9,fanderson,15-01-10,18
90.8,68.5,84.8,67.2,fanderson,15-01-11,00
70.1,57.8,67.9,57.8,fanderson,15-01-11,06
71.6,87.3,71.1,86.2,fanderson,15-01-11,12
75.8,56.9,73.4,55.5,fanderson,15-01-11,18
93.7,90.1,88.5,89.5,fanderson,15-01-12,00
71.8,91.8,70.3,88.9,fanderson,15-01-12,06
87.5,86.9,78.6,78.5,fanderson,15-01-12,12
92.4,90.9,91.9,85.5,fanderson,15-01-12,18
83.5,60.4,82.5,60.1,fanderson,15-01-13,00
73.3,81.8,68.6,72.0,fanderson,15-01-13,06
91.5,64.7,91.5,61.0,fanderson,15-01-13,12
78.3,50.1,75.4,49.8,fanderson,15-01-13,18
72.8,73.7,72.1,72.5,fanderson,15-01-14,00
70.9,57.3,69.8,56.3,fanderson,15-01-14,06
81.7,88.3,81.7,84.3,fanderson,15-01-14,12
82.3,67.7,81.9,60.9,fanderson,15-01-14,18
71.8,58.5,67.4,58.0,fanderson,15-01-15,00
85.7,89.3,85.0,88.1,fanderson,15-01-15,06
87.0,86.6,80.9,86.6,fanderson,15-01-15,12
85.3,64.4,83.4,62.2,fanderson,15-01-15,18
88.6,85.5,88.6,84.9,fanderson,15-01-16,00
94.7,86.2,87.7,84.2,fanderson,15-01-16,06
71.2,77.3,70.9,75.6,fanderson,15-01-16,12
77.6,75.7,76.8,75.0,fanderson,15-01-16,18
80.8,88.0,79.6,81.0,fanderson,15-01-17,00
73.6,75.5,70.4,72.9,fanderson,15-01-17,06
74.2,57.9,73.7,57.6,fanderson,15-01-17,12
84.3,71.7,82.0,71.7,fanderson,15-01-17,18
92.6,76.8,89.4,73.9,fanderson,15-01-18,00
94.4,67.6,93.6,67.5,fanderson,15-01-18,06
78.0,56.2,74.8,55.6,fanderson,15-01-18,12
89.4,51.6,85.7,51.2,fanderson,15-01-18,18
75.6,50.6,75.6,47.8,fanderson,15-01-19,00
82.6,81.2,81.7,81.0,fanderson,15-01-19,06
80.2,58.6,74.7,58.3,fanderson,15-01-19,12
79.0,84.9,77.0,84.4,fanderson,15-01-19,18
76.4,76.8,72.1,76.2,fanderson,15-01-20,00
88.0,68.5,87.1,66.9,fanderson,15-01-20,06
84.8,89.5,84.4,83.4,fanderson,15-01-20,12
75.9,91.8,70.3,91.8,fanderson,15-01-20,18
90.6,88.1,84.4,88.1,fanderson,15-01-21,00
73.4,55.1,70.5,54.7,fanderson,15-01-21,06
93.1,79.9,91.7,79.6,fanderson,15-01-21,12
80.3,88.8,78.4,88.3,fanderson,15-01-21,18
72.4,56.9,67.8,53.0,fanderson,15-01-22,00
90.2,57.4,89.7,52.5,fanderson,15-01-22,06
83.6,55.4,81.8,55.4,fanderson,15-01-22,12
74.7,75.5,70.0,73.9,fanderson,15-01-22,18
83.4,69.9,79.3,69.3,fanderson,15-01-23,00
78.2,54.8,77.6,53.4,fanderson,15-01-23,06
70.1,74.4,70.1,74.0,fanderson,15-01-23,12
81.5,82.5,76.4,78.5,fanderson,15-01-23,18
79.3,58.7,75.6,57.2,fanderson,15-01-24,00
87.3,89.2,87.1,89.0,fanderson,15-01-24,06
80.5,85.7,78.3,85.6,fanderson,15-01-24,12
86.1,51.1,84.9,50.0,fanderson,15-01-24,18
89.2,59.0,88.3,52.3,fanderson,15-01-25,00
87.3,73.4,83.0,72.5,fanderson,15-01-25,06
72.8,80.1,72.8,75.5,fanderson,15-01-25,12
92.5,69.6,89.1,69.6,fanderson,15-01-25,18
77.7,89.0,77.7,87.0,fanderson,15-01-26,00
72.9,89.9,69.3,84.9,fanderson,15-01-26,06
77.5,73.1,70.3,69.3,fanderson,15-01-26,12
94.3,89.9,91.9,89.1,fanderson,15-01-26,18
87.5,54.4,81.6,54.4,fanderson,15-01-27,00
87.0,93.7,85.9,90.9,fanderson,15-01-27,06
83.7,70.8,83.3,63.4,fanderson,15-01-27,12
73.5,57.8,72.9,55.9,fanderson,15-01-27,18
80.0,90.8,77.4,85.6,fanderson,15-01-28,00
74.5,89.1,69.7,87.1,fanderson,15-01-28,06
87.8,64.7,84.0,62.2,fanderson,15-01-28,12
90.1,92.5,85.9,92.4,fanderson,15-01-28,18
89.9,80.3,84.8,80.2,fanderson,15-01-29,00
71.8,51.0,71.0,46.7,fanderson,15-01-29,06
90.3,76.2,87.4,68.8,fanderson,15-01-29,12
78.2,75.1,76.3,75.1,fanderson,15-01-29,18
79.2,74.9,78.5,73.5,fanderson,15-01-30,00
92.4,51.4,89.3,49.5,fanderson,15-01-30,06
81.9,67.2,78.3,67.2,fanderson,15-01-30,12
84.4,54.4,83.5,45.5,fanderson,15-01-30,18
83.6,70.4,77.5,70.1,fanderson,15-01-31,00
73.1,74.4,64.6,73.7,fanderson,15-01-31,06
75.9,66.8,73.8,61.8,fanderson,15-01-31,12
87.1,67.9,86.8,59.5,fanderson,15-01-31,18
93.4,68.4,92.4,68.4,fanderson,15-02-01,00
87.0,63.0,86.7,62.6,fanderson,15-02-01,06
76.7,55.9,73.4,50.0,fanderson,15-02-01,12
71.0,86.9,67.4,86.5,fanderson,15-02-01,18
89.6,52.5,88.6,48.8,fanderson,15-02-02,00
73.3,88.8,73.3,80.9,fanderson,15-02-02,06
91.8,61.8,84.8,61.0,fanderson,15-02-02,12
92.1,57.7,87.1,50.0,fanderson,15-02-02,18
90.7,52.7,90.3,49.7,fanderson,15-02-03,00
75.0,65.1,71.6,63.2,fanderson,15-02-03,06
94.8,55.3,94.8,53.0,fanderson,15-02-03,12
76.7,66.5,68.3,64.5,fanderson,15-02-03,18
88.3,56.2,85.6,55.3,fanderson,15-02-04,00
85.5,89.1,79.9,87.3,fanderson,15-02-04,06
84.8,94.2,78.7,93.5,fanderson,15-02-04,12
86.4,51.2,85.5,44.4,fanderson,15-02-04,18
91.1,61.6,90.4,59.3,fanderson,15-02-05,00
75.0,87.8,74.0,87.8,fanderson,15-02-05,06
89.5,67.9,86.1,59.7,fanderson,15-02-05,12
88.8,59.8,85.2,58.2,fanderson,15-02-05,18
82.2,86.1,81.4,81.5,fanderson,15-02-06,00
74.3,65.0,72.7,65.0,fanderson,15-02-06,06
80.1,85.8,77.9,82.2,fanderson,15-02-06,12
82.6,74.6,81.0,74.6,fanderson,15-02-06,18
94.0,90.9,89.9,90.9,fanderson,15-02-07,00
86.0,52.8,80.2,52.7,fanderson,15-02-07,06
74.5,69.9,74.0,69.9,fanderson,15-02-07,12
91.4,90.3,91.2,87.9,fanderson,15-02-07,18
92.6,54.3,92.6,53.9,fanderson,15-02-08,00
76.9,66.1,74.4,66.1,fanderson,15-02-08,06
77.2,77.3,77.0,77.2,fanderson,15-02-08,12
87.3,74.0,87.3,73.7,fanderson,15-02-08,18
88.7,79.8,86.8,76.0,fanderson,15-02-09,00
77.6,68.9,77.2,65.6,fanderson,15-02-09,06
86.2,58.0,79.8,56.0,fanderson,15-02-09,12
75.7,83.6,75.0,82.6,fanderson,15-02-09,18
83.8,74.0,73.8,71.2,fanderson,15-02-10,00
80.6,73.0,79.7,69.7,fanderson,15-02-10,06
93.4,78.2,89.4,72.0,fanderson,15-02-10,12
74.0,91.0,74.0,87.8,fanderson,15-02-10,18
81.0,72.6,81.0,64.1,fanderson,15-02-11,00
70.0,87.0,66.6,79.3,fanderson,15-02-11,06
74.8,82.7,65.3,82.7,fanderson,15-02-11,12
91.1,59.3,88.8,58.9,fanderson,15-02-11,18
72.2,76.7,70.1,70.1,fanderson,15-02-12,00
84.7,63.5,77.4,59.4,fanderson,15-02-12,06
85.4,74.9,83.0,73.8,fanderson,15-02-12,12
87.9,58.0,87.0,58.0,fanderson,15-02-12,18
79.3,54.2,79.2,54.2,fanderson,15-02-13,00
88.3,71.8,86.9,68.2,fanderson,15-02-13,06
83.5,90.3,83.5,85.8,fanderson,15-02-13,12
73.5,62.0,73.4,62.0,fanderson,15-02-13,18
77.2,87.6,75.8,84.4,fanderson,15-02-14,00
75.5,69.1,73.9,68.1,fanderson,15-02-14,06
78.6,89.7,77.2,88.1,fanderson,15-02-14,12
79.5,55.6,76.0,55.6,fanderson,15-02-14,18
79.9,83.7,78.9,78.0,fanderson,15-02-15,00
74.3,66.1,71.7,64.6,fanderson,15-02-15,06
76.8,76.3,74.3,76.0,fanderson,15-02-15,12
74.3,57.0,73.0,55.1,fanderson,15-02-15,18
75.2,73.5,72.2,68.5,fanderson,15-02-16,00
75.1,65.0,71.8,64.9,fanderson,15-02-16,06
75.5,81.0,75.5,78.7,fanderson,15-02-16,12
82.0,72.8,81.8,66.4,fanderson,15-02-16,18
74.1,93.1,73.5,93.1,fanderson,15-02-17,00
91.7,71.1,89.6,70.5,fanderson,15-02-17,06
94.8,81.1,92.0,73.5,fanderson,15-02-17,12
91.8,57.3,90.2,55.3,fanderson,15-02-17,18
93.1,58.7,92.7,56.6,fanderson,15-02-18,00
87.2,65.0,78.8,63.4,fanderson,15-02-18,06
78.9,53.1,78.9,48.2,fanderson,15-02-18,12
91.7,53.7,90.4,47.9,fanderson,15-02-18,18
84.4,58.2,83.9,52.0,fanderson,15-02-19,00
79.7,87.3,70.4,82.7,fanderson,15-02-19,06
92.5,67.4,91.1,59.9,fanderson,15-02-19,12
70.8,88.5,64.9,81.5,fanderson,15-02-19,18
70.3,58.5,69.5,58.5,fanderson,15-02-20,00
71.1,87.3,67.6,85.8,fanderson,15-02-20,06
84.6,54.2,82.1,51.4,fanderson,15-02-20,12
85.9,53.3,85.9,50.9,fanderson,15-02-20,18
94.3,64.5,89.4,62.0,fanderson,15-02-21,00
91.9,56.9,90.9,56.8,fanderson,15-02-21,06
91.1,81.2,87.2,74.8,fanderson,15-02-21,12
94.4,56.8,94.4,53.8,fanderson,15-02-21,18
81.5,61.8,81.5,59.8,fanderson,15-02-22,00
88.4,69.6,88.4,66.2,fanderson,15-02-22,06
78.5,52.1,78.5,49.3,fanderson,15-02-22,12
72.3,67.1,69.4,66.7,fanderson,15-02-22,18
79.6,65.3,74.3,61.4,fanderson,15-02-23,00
79.2,72.7,77.2,71.6,fanderson,15-02-23,06
92.0,53.1,91.0,53.1,fanderson,15-02-23,12
80.5,75.5,76.3,72.6,fanderson,15-02-23,18
84.9,82.8,83.3,82.3,fanderson,15-02-24,00
72.4,60.0,72.2,60.0,fanderson,15-02-24,06
76.8,60.1,70.7,54.8,fanderson,15-02-24,12
90.4,79.0,88.7,74.9,fanderson,15-02-24,18
80.0,88.1,78.1,81.0,fanderson,15-02-25,00
80.7,86.7,80.7,85.7,fanderson,15-02-25,06
82.3,92.2,81.4,87.3,fanderson,15-02-25,12
86.3,61.1,81.9,52.1,fanderson,15-02-25,18
75.2,88.7,74.6,84.2,fanderson,15-02-26,00
81.7,60.3,81.6,58.4,fanderson,15-02-26,06
77.1,69.6,76.5,68.8,fanderson,15-02-26,12
78.6,59.3,70.4,55.6,fanderson,15-02-26,18
74.4,85.4,72.4,83.0,fanderson,15-02-27,00
84.4,94.7,79.9,90.4,fanderson,15-02-27,06
88.1,92.4,87.7,90.2,fanderson,15-02-27,12
73.1,83.6,73.1,74.3,fanderson,15-02-27,18
75.6,58.3,75.6,56.8,fanderson,15-02-28,00
81.9,54.8,74.2,47.6,fanderson,15-02-28,06
82.7,69.7,81.8,64.1,fanderson,15-02-28,12
83.9,67.8,75.2,61.7,fanderson,15-02-28,18
92.3,94.5,87.4,93.7,fanderson,15-03-01,00
87.2,91.8,81.5,91.5,fanderson,15-03-01,06
82.7,65.7,81.5,65.5,fanderson,15-03-01,12
80.0,70.1,77.6,62.9,fanderson,15-03-01,18
87.2,72.3,83.1,65.9,fanderson,15-03-02,00
75.4,53.9,75.0,53.4,fanderson,15-03-02,06
85.6,90.1,85.4,89.7,fanderson,15-03-02,12
73.0,90.8,71.9,90.3,fanderson,15-03-02,18
77.3,68.1,73.6,67.8,fanderson,15-03-03,00
88.2,67.2,88.2,66.1,fanderson,15-03-03,06
70.8,59.3,68.2,59.2,fanderson,15-03-03,12
92.1,68.9,91.7,67.1,fanderson,15-03-03,18
70.0,71.3,68.1,69.8,fanderson,15-03-04,00
84.8,81.0,79.7,79.3,fanderson,15-03-04,06
85.6,70.3,83.0,69.9,fanderson,15-03-04,12
76.4,89.6,72.6,85.9,fanderson,15-03-04,18
86.8,88.3,86.6,85.3,fanderson,15-03-05,00
85.4,69.8,85.3,66.6,fanderson,15-03-05,06
88.3,66.0,82.5,63.4,fanderson,15-03-05,12
79.5,56.5,79.5,56.1,fanderson,15-03-05,18
89.0,61.4,84.9,59.4,fanderson,15-03-06,00
86.4,53.5,84.0,51.6,fanderson,15-03-06,06
87.2,52.0,83.0,51.7,fanderson,15-03-06,12
83.4,86.9,83.4,85.1,fanderson,15-03-06,18
76.4,75.2,72.8,73.4,fanderson,15-03-07,00
82.0,83.2,81.9,82.3,fanderson,15-03-07,06
81.5,52.5,80.6,52.2,fanderson,15-03-07,12
73.5,56.0,73.3,56.0,fanderson,15-03-07,18
88.2,50.1,88.2,47.6,fanderson,15-03-08,00
75.3,51.4,70.3,50.3,fanderson,15-03-08,06
74.1,59.8,69.3,57.4,fanderson,15-03-08,12
85.9,94.7,83.7,89.7,fanderson,15-03-08,18
71.7,79.6,71.2,72.2,fanderson,15-03-09,00
81.0,91.1,77.0,91.1,fanderson,15-03-09,06
76.2,84.0,76.2,82.2,fanderson,15-03-09,12
83.0,69.6,82.9,68.8,fanderson,15-03-09,18
83.3,64.0,80.5,64.0,fanderson,15-03-10,00
74.4,60.5,70.6,57.6,fanderson,15-03-10,06
77.8,76.0,76.3,74.9,fanderson,15-03-10,12
89.8,92.1,87.3,91.3,fanderson,15-03-10,18
93.4,91.7,91.8,91.5,fanderson,15-03-11,00
86.8,78.4,85.9,70.8,fanderson,15-03-11,06
71.8,52.0,69.0,49.0,fanderson,15-03-11,12
80.2,63.5,78.1,62.1,fanderson,15-03-11,18
93.1,94.2,92.5,94.0,fanderson,15-03-12,00
75.2,73.2,75.2,72.3,fanderson,15-03-12,06
88.6,82.7,86.4,80.9,fanderson,15-03-12,12
84.8,81.6,82.5,77.2,fanderson,15-03-12,18
89.3,90.5,87.1,89.8,fanderson,15-03-13,00
71.6,71.0,67.3,67.4,fanderson,15-03-13,06
93.6,62.1,90.4,60.2,fanderson,15-03-13,12
70.4,70.7,68.2,69.6,fanderson,15-03-13,18
78.2,61.9,77.5,61.9,fanderson,15-03-14,00
73.9,60.6,70.4,60.6,fanderson,15-03-14,06
75.8,86.8,75.7,84.6,fanderson,15-03-14,12
73.5,67.6,72.7,64.8,fanderson,15-03-14,18
70.1,69.9,69.9,65.6,fanderson,15-03-15,00
71.0,54.0,63.0,51.2,fanderson,15-03-15,06
94.7,77.0,90.8,73.1,fanderson,15-03-15,12
81.9,59.9,79.4,59.7,fanderson,15-03-15,18
88.5,62.0,81.6,59.3,fanderson,15-03-16,00
71.0,74.4,69.8,72.4,fanderson,15-03-16,06
73.0,50.0,71.3,48.7,fanderson,15-03-16,12
92.4,77.8,91.4,77.8,fanderson,15-03-16,18
92.1,50.0,85.1,46.2,fanderson,15-03-17,00
75.3,87.9,74.3,84.4,fanderson,15-03-17,06
94.3,56.6,92.0,54.3,fanderson,15-03-17,12
89.9,66.9,87.2,66.9,fanderson,15-03-17,18
89.0,61.5,86.8,59.1,fanderson,15-03-18,00
75.9,53.4,73.9,52.2,fanderson,15-03-18,06
92.4,69.2,86.5,68.5,fanderson,15-03-18,12
77.7,81.3,77.3,79.7,fanderson,15-03-18,18
76.6,84.1,76.6,81.2,fanderson,15-03-19,00
73.0,54.8,72.1,54.8,fanderson,15-03-19,06
91.1,51.6,90.2,49.1,fanderson,15-03-19,12
75.1,65.4,73.1,60.0,fanderson,15-03-19,18
86.1,89.4,82.9,87.9,fanderson,15-03-20,00
85.0,66.0,85.0,66.0,fanderson,15-03-20,06
90.0,74.7,83.3,73.7,fanderson,15-03-20,12
91.8,58.4,87.6,58.0,fanderson,15-03-20,18
87.1,59.9,87.1,59.6,fanderson,15-03-21,00
83.7,90.9,82.3,90.9,fanderson,15-03-21,06
81.1,93.6,75.5,92.6,fanderson,15-03-21,12
75.7,68.1,75.7,68.1,fanderson,15-03-21,18
74.5,89.7,71.0,85.1,fanderson,15-03-22,00
83.8,80.4,78.5,77.9,fanderson,15-03-22,06
74.1,83.2,70.0,82.6,fanderson,15-03-22,12
73.9,67.5,67.0,67.0,fanderson,15-03-22,18
72.3,85.7,72.3,85.7,fanderson,15-03-23,00
92.3,83.4,91.7,83.4,fanderson,15-03-23,06
78.0,60.1,76.5,57.9,fanderson,15-03-23,12
79.4,75.7,79.2,75.7,fanderson,15-03-23,18
94.8,67.2,90.1,64.3,fanderson,15-03-24,00
82.3,93.2,80.3,92.7,fanderson,15-03-24,06
85.6,60.3,85.4,55.9,fanderson,15-03-24,12
75.0,94.7,71.5,94.3,fanderson,15-03-24,18
80.6,83.7,79.8,83.7,fanderson,15-03-25,00
92.4,73.5,91.3,73.0,fanderson,15-03-25,06
91.6,66.0,91.6,56.2,fanderson,15-03-25,12
76.0,85.8,70.9,83.2,fanderson,15-03-25,18
70.2,56.3,65.9,52.8,fanderson,15-03-26,00
93.9,90.2,89.0,85.0,fanderson,15-03-26,06
73.8,59.4,73.2,58.9,fanderson,15-03-26,12
87.2,67.2,86.6,66.0,fanderson,15-03-26,18
92.1,50.7,92.1,50.2,fanderson,15-03-27,00
73.2,73.4,68.3,72.0,fanderson,15-03-27,06
71.7,85.2,65.4,82.9,fanderson,15-03-27,12
94.1,58.0,91.4,58.0,fanderson,15-03-27,18
72.2,51.9,66.1,51.9,fanderson,15-03-28,00
78.6,58.5,78.2,52.1,fanderson,15-03-28,06
76.0,69.3,75.9,69.2,fanderson,15-03-28,12
88.1,52.1,86.9,49.6,fanderson,15-03-28,18
94.0,57.3,92.5,56.7,fanderson,15-03-29,00
79.8,77.7,78.3,77.7,fanderson,15-03-29,06
88.7,70.0,84.1,61.9,fanderson,15-03-29,12
71.7,61.1,66.9,53.6,fanderson,15-03-29,18
85.3,70.1,81.8,68.3,fanderson,15-03-30,00
92.6,53.5,91.8,52.6,fanderson,15-03-30,06
82.6,67.0,82.6,65.1,fanderson,15-03-30,12
83.0,92.9,80.7,92.6,fanderson,15-03-30,18
94.9,51.0,94.7,49.9,fanderson,15-03-31,00
83.5,86.8,83.4,84.0,fanderson,15-03-31,06
78.9,57.6,73.0,57.0,fanderson,15-03-31,12
77.9,57.3,77.6,51.8,fanderson,15-03-31,18
72.9,70.5,72.2,67.1,fanderson,15-04-01,00
75.4,52.1,75.4,50.4,fanderson,15-04-01,06
94.0,67.5,92.9,63.9,fanderson,15-04-01,12
90.4,66.6,88.1,62.1,fanderson,15-04-01,18
75.4,80.3,75.4,74.7,fanderson,15-04-02,00
73.1,89.3,73.1,87.7,fanderson,15-04-02,06
88.6,55.5,83.1,51.6,fanderson,15-04-02,12
75.5,58.7,74.8,57.8,fanderson,15-04-02,18
77.8,77.2,76.4,77.2,fanderson,15-04-03,00
93.5,81.3,92.4,81.1,fanderson,15-04-03,06
92.3,52.7,84.1,52.7,fanderson,15-04-03,12
83.0,64.6,79.0,62.8,fanderson,15-04-03,18
70.9,56.9,70.8,50.9,fanderson,15-04-04,00
74.7,78.1,69.9,76.5,fanderson,15-04-04,06
83.1,59.4,79.7,58.6,fanderson,15-04-04,12
92.0,81.1,91.0,74.7,fanderson,15-04-04,18
70.4,88.3,70.0,87.9,fanderson,15-04-05,00
85.3,79.3,83.7,77.2,fanderson,15-04-05,06
84.5,90.0,75.7,89.4,fanderson,15-04-05,12
89.9,90.9,87.0,85.4,fanderson,15-04-05,18
80.4,86.2,74.8,83.9,fanderson,15-04-06,00
79.5,54.2,75.7,53.7,fanderson,15-04-06,06
71.7,53.9,70.8,53.9,fanderson,15-04-06,12
79.1,82.0,76.1,82.0,fanderson,15-04-06,18
83.1,70.1,82.9,66.8,fanderson,15-04-07,00
87.2,87.6,86.1,87.6,fanderson,15-04-07,06
82.1,56.6,80.2,55.3,fanderson,15-04-07,12
81.1,65.5,77.4,57.9,fanderson,15-04-07,18
83.4,67.3,82.5,65.6,fanderson,15-04-08,00
77.4,86.5,77.1,85.0,fanderson,15-04-08,06
88.8,85.1,84.9,79.4,fanderson,15-04-08,12
84.1,82.8,81.6,80.4,fanderson,15-04-08,18
70.5,61.2,68.6,61.1,fanderson,15-04-09,00
76.5,61.0,71.2,57.5,fanderson,15-04-09,06
94.7,79.6,91.0,77.1,fanderson,15-04-09,12
85.0,55.0,85.0,52.2,fanderson,15-04-09,18
75.7,73.3,75.1,70.9,fanderson,15-04-10,00
73.1,80.3,67.3,80.3,fanderson,15-04-10,06
86.8,72.6,86.1,71.8,fanderson,15-04-10,12
77.3,56.4,73.2,55.0,fanderson,15-04-10,18
72.1,70.9,70.9,67.8,fanderson,15-04-11,00
75.4,91.7,74.8,88.3,fanderson,15-04-11,06
77.5,53.5,77.0,45.0,fanderson,15-04-11,12
73.0,93.3,71.0,87.5,fanderson,15-04-11,18
91.4,85.3,88.5,82.4,fanderson,15-04-12,00
93.4,68.8,92.7,64.1,fanderson,15-04-12,06
72.9,68.0,72.7,67.2,fanderson,15-04-12,12
91.8,50.2,91.7,50.1,fanderson,15-04-12,18
85.6,79.1,76.0,75.3,fanderson,15-04-13,00
88.2,59.9,86.5,59.4,fanderson,15-04-13,06
82.7,70.9,79.3,68.8,fanderson,15-04-13,12
75.2,65.7,75.2,56.8,fanderson,15-04-13,18
93.8,78.9,91.2,77.3,fanderson,15-04-14,00
70.7,78.1,70.2,74.4,fanderson,15-04-14,06
70.4,90.1,65.9,87.0,fanderson,15-04-14,12
85.9,74.4,83.1,73.9,fanderson,15-04-14,18
91.4,73.9,88.7,73.6,fanderson,15-04-15,00
92.4,77.8,88.7,75.2,fanderson,15-04-15,06
72.4,50.4,72.4,47.6,fanderson,15-04-15,12
79.2,85.6,77.6,84.5,fanderson,15-04-15,18
70.6,87.2,70.1,86.6,fanderson,15-04-16,00
83.5,62.7,81.5,58.7,fanderson,15-04-16,06
89.3,53.9,80.9,53.0,fanderson,15-04-16,12
93.3,92.6,91.4,90.8,fanderson,15-04-16,18
80.7,72.3,78.9,70.2,fanderson,15-04-17,00
89.4,81.3,83.7,79.3,fanderson,15-04-17,06
88.7,80.3,85.3,75.4,fanderson,15-04-17,12
73.0,57.5,72.2,56.0,fanderson,15-04-17,18
77.0,55.1,76.9,54.0,fanderson,15-04-18,00
92.1,51.3,91.7,51.3,fanderson,15-04-18,06
93.9,61.9,93.6,56.6,fanderson,15-04-18,12
71.3,56.7,70.5,56.6,fanderson,15-04-18,18
70.7,59.9,64.7,57.4,fanderson,15-04-19,00
79.0,91.5,78.0,88.6,fanderson,15-04-19,06
81.3,58.9,71.3,53.7,fanderson,15-04-19,12
91.9,59.7,91.4,53.7,fanderson,15-04-19,18
92.8,50.2,92.4,46.8,fanderson,15-04-20,00
74.7,80.4,72.3,78.6,fanderson,15-04-20,06
80.8,76.2,77.0,75.0,fanderson,15-04-20,12
79.7,92.8,79.7,91.9,fanderson,15-04-20,18
94.2,58.6,92.8,55.6,fanderson,15-04-21,00
77.8,93.7,77.5,92.5,fanderson,15-04-21,06
82.4,53.8,80.8,53.5,fanderson,15-04-21,12
81.2,87.6,78.7,82.4,fanderson,15-04-21,18
